CG_PROD,DES_PROD,CANT,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
3515C4Z1,"AC-900 1/2"" BSP H-H Punta eje libre giro indistinto",1.0,2021-02-05,2021-01-19 07:13:27.493,2021-02-02 07:11:47.660,57281,2021-02-01 00:00:00.000,2021-02-01 00:00:00.000,556.0
3625V7H1,"VA-3000 1"" BSP H-H punta de eje libre, giro horario",1.0,2021-02-05,2021-01-19 07:13:28.253,2021-02-02 08:12:58.237,57282,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,2404.0
1836X2R7HFM1310,"1800 1.1/2""x2"" 300(RF)xBSP(H) con palanca",1.0,2021-02-01,2020-12-22 15:18:00.170,2021-02-02 09:25:27.873,57213,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,943.0
1836X2R7HFM1310,"1800 1.1/2""x2"" 300(RF)xBSP(H) con palanca",1.0,2021-02-01,2020-12-22 15:18:00.323,2021-02-02 09:25:13.380,57214,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,943.0
1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,2021-01-30,2020-12-04 09:18:04.070,2021-02-02 09:26:59.307,57165,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,450.4
1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,2021-01-30,2020-12-04 09:18:04.290,2021-02-02 09:26:39.833,57166,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,450.4
1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,2021-01-30,2020-12-04 09:18:04.923,2021-02-02 09:25:58.627,57167,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,450.4
1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,2021-01-30,2020-12-04 09:18:07.993,2021-02-08 13:36:54.397,57168,2021-02-05 15:34:17.120,2021-02-05 15:34:17.120,450.4
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-30,2021-01-04 07:10:13.690,2021-02-05 07:34:53.090,57230,2021-02-05 00:00:00.000,2021-02-05 00:00:00.000,632.0
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-30,2021-01-04 07:10:13.910,2021-02-05 07:35:20.287,57231,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,632.0
1725D9M9HAM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std.",1.0,2021-01-29,2021-01-15 07:10:13.830,2021-01-26 08:34:25.670,57274,2021-01-26 05:00:00.000,2021-01-26 05:00:00.000,482.0
1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2021-01-27,2021-01-21 14:02:26.020,2021-01-26 07:47:47.360,57290,2021-01-27 02:00:00.000,2021-01-27 02:00:00.000,465.0
2636F1R1RAM1014,"2600 1.1/2""F2"" 150(RF)x150(RF)",1.0,2021-01-25,2020-12-09 09:31:36.233,2021-01-26 08:40:40.533,57180,2021-01-26 04:00:00.000,2021-01-26 04:00:00.000,2455.07
1721V9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,2021-01-22,2020-12-22 15:17:59.647,2021-01-22 13:30:13.867,57219,2021-04-06 14:00:00.000,2021-04-06 14:00:00.000,444.0
3515R2Z1,AC/R-350 BSP H-H Punta eje libre g.indist.,1.0,2021-01-22,2020-12-10 11:11:19.027,2021-01-25 15:57:27.157,57188,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,597.6
3515R2Z1,AC/R-350 BSP H-H Punta eje libre g.indist.,1.0,2021-01-22,2020-12-10 11:11:19.230,2021-01-25 15:09:13.293,57189,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,597.6
1717U9M9HSM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP cap. sell.",1.0,2021-01-20,2020-12-14 07:28:54.613,2021-01-22 13:30:59.457,57196,2021-04-03 10:00:00.000,2021-04-03 10:00:00.000,412.0
1717U9M9HSM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP cap. sell.",1.0,2021-01-20,2020-12-14 07:28:54.883,2021-01-22 13:31:15.620,57197,2021-03-31 18:00:00.000,2021-03-31 18:00:00.000,412.0
1717U9M9HSM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP cap. sell.",1.0,2021-01-20,2020-12-14 07:28:56.113,2021-01-22 13:30:42.637,57195,2021-03-27 10:00:00.000,2021-03-27 10:00:00.000,412.0
1515X8M7HSM2519,"1500 1/2""x1/2"" BSPT(M)xBSP(H) sellada",1.0,2021-01-19,2020-12-09 09:31:35.553,2021-01-21 09:50:14.803,57181,2021-03-24 18:00:00.000,2021-03-24 18:00:00.000,254.0
1515X8M7HSM2519,"1500 1/2""x1/2"" BSPT(M)xBSP(H) sellada",1.0,2021-01-19,2020-12-09 09:31:35.880,2021-01-21 09:50:25.350,57183,2021-03-23 14:00:00.000,2021-03-23 14:00:00.000,254.0
1515X8M7HSM2519,"1500 1/2""x1/2"" BSPT(M)xBSP(H) sellada",1.0,2021-01-19,2020-12-09 09:31:36.447,2021-01-19 14:35:56.883,57182,2021-03-02 14:00:00.000,2021-03-02 14:00:00.000,254.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2021-01-15,2020-12-28 07:52:16.643,2021-01-18 14:29:20.150,57223,2021-02-23 14:00:00.000,2021-02-23 14:00:00.000,329.6
1816X8M7HSM1414,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2021-01-15,2020-12-02 10:46:47.627,2021-01-19 13:47:00.280,57153,2021-03-03 18:00:00.000,2021-03-03 18:00:00.000,372.0
1816X8M7HSM1414,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2021-01-15,2020-12-02 10:46:47.850,2021-01-19 13:46:39.443,57156,2021-03-10 18:00:00.000,2021-03-10 18:00:00.000,372.0
1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-15,2020-12-09 09:31:36.677,2021-01-19 12:54:07.107,57185,2021-03-16 14:00:00.000,2021-03-16 14:00:00.000,711.592
1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-15,2020-12-09 09:31:36.890,2021-01-19 12:54:32.090,57184,2021-03-13 10:00:00.000,2021-03-13 10:00:00.000,711.592
1841X8M7HFM1414,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-15,2020-12-04 09:18:03.253,2021-01-19 13:42:33.600,57154,2021-03-06 10:00:00.000,2021-03-06 10:00:00.000,733.6
1841X8M7HFM1414,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-15,2020-12-04 09:18:03.750,2021-01-19 13:43:36.657,57155,2021-03-09 14:00:00.000,2021-03-09 14:00:00.000,733.6
2838H1R1RAM1110,"2800 1.1/2""H3"" 150(RF)x150(RF)",1.0,2021-01-15,2020-12-04 09:18:03.567,2021-01-19 15:46:08.850,57152,2021-02-27 10:00:00.000,2021-02-27 10:00:00.000,2080.0
3625V6H1,"VA-1400 1"" BSP H-H punta de eje libre, giro horario",1.0,2021-01-15,2021-02-01 07:09:36.660,,57298,,,0.0
1836X8M7HFM1310,"1800 1.1/2""x2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-13,2020-12-22 15:17:59.843,2021-01-18 14:31:49.223,57217,2021-02-20 10:00:00.000,2021-02-20 10:00:00.000,817.1414775470787
2636F2R1RAM1015,"2600 1.1/2""F2"" 300(RF)x150(RF)",1.0,2021-01-11,2020-11-13 12:04:19.207,2021-02-08 12:23:26.433,57104,2021-02-05 15:34:17.120,2021-02-05 15:34:17.120,1378.0
2828E2R1RGM1316,"2800 1""E2"" 300(RF)x150(RF) con palanca",1.0,2021-01-11,2020-11-17 11:05:53.027,2021-02-08 12:23:11.147,57102,2021-02-05 15:34:16.883,2021-02-05 15:34:16.883,1370.0
2837G1R1RHM3111,"2800 1.1/2""G2.1/2"" 150(RF)x150(RF) con palanca",1.0,2021-01-11,2020-11-13 12:04:18.867,2021-02-08 12:23:48.960,57103,2021-02-05 15:34:17.120,2021-02-05 15:34:17.120,1192.0
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-07,2020-12-14 07:28:55.200,2021-01-12 11:57:12.900,57193,2021-05-01 10:00:00.000,2021-05-01 10:00:00.000,632.0
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-07,2020-12-14 07:28:55.427,2021-01-12 11:55:07.180,57194,2021-05-08 10:00:00.000,2021-05-08 10:00:00.000,632.0
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-07,2020-12-14 07:28:55.670,2021-01-12 11:54:28.190,57191,2021-05-11 14:00:00.000,2021-05-11 14:00:00.000,632.0
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2021-01-07,2020-12-14 07:28:55.900,2021-01-12 11:56:10.417,57192,2021-05-12 18:00:00.000,2021-05-12 18:00:00.000,632.0
1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-01-05,2020-12-17 10:38:23.820,2021-01-12 11:53:36.287,57200,2021-05-04 14:00:00.000,2021-05-04 14:00:00.000,592.0
2451K1R1RGM1010,"2400 3""K4"" 150(RF)x150(RF) Con Palanca",1.0,2021-01-04,2020-11-26 15:05:04.980,2021-01-15 11:48:26.520,57144,2021-04-07 18:00:00.000,2021-04-07 18:00:00.000,2603.0
2451K1R1RGM1012,"2400 3""K4"" 150(RF)x150(RF) Con Palanca",1.0,2021-01-04,2020-11-27 12:33:31.720,2021-01-15 11:49:11.220,57145,2021-04-10 10:00:00.000,2021-04-10 10:00:00.000,2603.0
1415X7H7HAM3021,"1400 1/2""x1/2"" BSP(H)xBSP(H)",1.0,2020-12-30,2020-12-10 11:11:19.587,2021-01-06 12:48:44.813,57190,2021-06-30 18:00:00.000,2021-06-30 18:00:00.000,314.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2020-12-30,2020-12-02 10:46:48.063,2021-01-18 14:23:51.513,57157,2021-02-10 18:00:00.000,2021-02-10 18:00:00.000,412.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2020-12-30,2020-12-02 10:46:48.273,2021-01-18 14:24:16.770,57158,2021-02-13 10:00:00.000,2021-02-13 10:00:00.000,412.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2020-12-30,2020-12-02 10:46:48.453,2021-01-18 14:28:32.957,57159,2021-02-17 18:00:00.000,2021-02-17 18:00:00.000,412.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2020-12-30,2020-12-02 10:46:48.637,2021-01-18 14:24:58.657,57160,2021-02-16 14:00:00.000,2021-02-16 14:00:00.000,412.0
1827X9M9HAM1310,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,2020-12-30,2020-12-29 07:39:22.017,,57187,,,0.0
1827X9M9HAM1310,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,2020-12-30,2020-12-29 07:39:24.463,,57186,,,0.0
1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2020-12-28,2020-12-04 09:18:05.307,2021-01-12 11:56:32.653,57177,2021-05-05 18:00:00.000,2021-05-05 18:00:00.000,441.75
1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2020-12-28,2020-12-04 09:18:05.550,2021-01-12 11:43:13.710,57178,2021-04-20 14:00:00.000,2021-04-20 14:00:00.000,441.75
1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,2020-12-28,2020-12-04 09:18:07.767,2021-01-12 11:55:45.343,57179,2021-05-15 10:00:00.000,2021-05-15 10:00:00.000,441.75
1825XZC7HAM1214,"1800 1""x1"" CLAMPxBSP(H)",1.0,2020-12-23,2020-12-04 09:18:07.063,2021-01-12 11:43:39.077,57161,2021-04-21 18:00:00.000,2021-04-21 18:00:00.000,804.0
1825XZC7HAM1214,"1800 1""x1"" CLAMPxBSP(H)",1.0,2020-12-23,2020-12-04 09:18:07.277,2021-01-12 14:13:03.270,57162,2021-04-27 14:00:00.000,2021-04-27 14:00:00.000,804.0
1825XZC7HAM1214,"1800 1""x1"" CLAMPxBSP(H)",1.0,2020-12-23,2020-12-04 09:18:07.510,2021-01-12 14:13:52.230,57163,2021-04-28 18:00:00.000,2021-04-28 18:00:00.000,804.0
2151L1R1RAM1016,"2100 3""L4"" 150(RF)x150(RF)",1.0,2020-12-21,2020-11-13 08:36:27.863,2021-01-26 08:32:21.767,57045,2021-01-26 03:00:00.000,2021-01-26 03:00:00.000,2210.4
2151L1R1RAM1016,"2100 3""L4"" 150(RF)x150(RF)",1.0,2020-12-21,2020-11-13 08:36:28.130,2021-01-26 08:31:37.430,57046,2021-01-26 00:00:00.000,2021-01-26 00:00:00.000,2210.4
2838H1R1RFM1010,"2800 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2020-12-21,2020-11-13 12:04:19.737,2020-12-30 12:34:51.010,57116,2022-02-09 18:00:00.000,2022-02-09 18:00:00.000,1440.0
2838H1R1RFM1010,"2800 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2020-12-21,2020-11-13 12:04:19.967,2020-12-30 12:35:32.150,57117,2022-02-15 14:00:00.000,2022-02-15 14:00:00.000,1440.0
024022R2R20151,"AR-20 2"" Cab Brid.300(RF)x300(RF)",1.0,2020-12-18,2020-10-29 07:47:36.003,2020-12-18 10:55:15.520,57060,2021-03-08 18:00:00.000,2021-03-08 18:00:00.000,2933.6
1816X8M7HSM1910,"1800 1/2""x3/4"" BSPT(M)xBSP(H) sellada",1.0,2020-12-18,2020-12-04 15:46:21.183,,57141,,,0.0
1816X8M7HSM1910,"1800 1/2""x3/4"" BSPT(M)xBSP(H) sellada",1.0,2020-12-18,2020-12-04 15:46:24.913,,57140,,,0.0
1816X8M7HSM1910,"1800 1/2""x3/4"" BSPT(M)xBSP(H) sellada",1.0,2020-12-18,2020-12-04 15:46:27.777,,57139,,,0.0
1821X7M7HFM1310,"1800 3/4""x1"" BSP(M)xBSP(H) con palanca de prueba",1.0,2020-12-18,2020-11-30 09:30:08.083,2020-12-28 09:22:13.160,57148,2022-02-05 10:00:00.000,2022-02-05 10:00:00.000,419.2
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-12-18,2020-11-02 09:14:51.310,2020-12-17 11:55:10.547,57082,2021-12-11 10:00:00.000,2021-12-11 10:00:00.000,920.5
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-12-18,2020-11-02 09:14:51.517,2020-12-17 11:52:43.880,57083,2021-11-27 10:00:00.000,2021-11-27 10:00:00.000,920.5
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-12-18,2020-11-02 09:14:51.730,2020-12-17 11:53:29.533,57084,2021-11-30 14:00:00.000,2021-11-30 14:00:00.000,920.5
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-12-18,2020-11-02 09:14:51.900,2020-12-17 11:54:23.783,57085,2021-12-14 14:00:00.000,2021-12-14 14:00:00.000,920.5
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-12-18,2020-11-02 09:14:52.073,2020-12-17 11:54:50.380,57081,2021-12-15 18:00:00.000,2021-12-15 18:00:00.000,920.5
1816XZC7HAM1214,"1800 1/2""x3/4"" CLAMPxBSPH",1.0,2020-12-16,2020-12-02 10:46:48.913,2021-01-12 11:57:45.033,57164,2021-04-24 10:00:00.000,2021-04-24 10:00:00.000,732.8
1725A7M7HSM1325,"1700 1""x1"" BSP(M)xBSP(H) sellada",1.0,2020-12-15,2020-11-20 08:05:24.377,,57131,,,0.0
1725A7M7HSM1325,"1700 1""x1"" BSP(M)xBSP(H) sellada",1.0,2020-12-15,2020-11-20 08:05:24.803,,57130,,,0.0
1820X8M7HAM1310,"1800 3/4""x3/4"" BSPT(M)xBSP(H).",1.0,2020-12-15,2020-11-17 11:05:52.657,2020-12-23 13:23:37.077,57124,2022-01-08 10:00:00.000,2022-01-08 10:00:00.000,465.0
1841X7M7HFM2014,"1800 2""x2.1/2"" BSP(M)xBSP(H) Con Palanca",1.0,2020-12-15,2020-11-10 11:52:11.193,2020-12-17 15:57:12.557,57100,2021-12-04 10:00:00.000,2021-12-04 10:00:00.000,860.8
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:41.573,2020-12-23 13:18:37.760,57107,2022-01-26 18:00:00.000,2022-01-26 18:00:00.000,465.0
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:41.773,2020-12-23 13:18:19.620,57108,2022-01-15 10:00:00.000,2022-01-15 10:00:00.000,465.0
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:41.947,2020-12-23 13:19:26.223,57109,2022-01-18 14:00:00.000,2022-01-18 14:00:00.000,465.0
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:42.100,2020-12-23 13:18:59.563,57110,2022-01-29 10:00:00.000,2022-01-29 10:00:00.000,465.0
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:42.250,2020-12-23 13:19:53.530,57111,2022-01-19 18:00:00.000,2022-01-19 18:00:00.000,465.0
1816X7M7HST1310,"1800 1/2""x3/4"" BSP(M)xBSP(H) sellada",1.0,2020-12-14,2020-11-13 08:36:42.390,2020-12-23 13:17:56.203,57112,2022-01-05 18:00:00.000,2022-01-05 18:00:00.000,465.0
1821X8M7HSM1310,"1800 3/4""x1"" BSPT(M)xBSP(H) sellada",1.0,2020-12-14,2020-09-30 07:51:36.760,2020-12-23 13:56:40.113,56983,2022-01-01 10:00:00.000,2022-01-01 10:00:00.000,493.0
1827X9M9HAM1310,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,2020-12-14,2020-11-06 14:30:11.773,2020-12-14 08:35:09.447,57095,2021-10-23 10:00:00.000,2021-10-23 10:00:00.000,448.8
2842J2R1RAM1010,"2800 2""J3"" 300(RF)x150(RF)",1.0,2020-12-14,2020-10-22 10:13:45.673,2020-12-16 08:42:43.203,57038,2021-11-17 18:00:00.000,2021-11-17 18:00:00.000,1583.65
2842J2R1RAM1010,"2800 2""J3"" 300(RF)x150(RF)",1.0,2020-12-14,2020-10-22 10:13:45.897,2020-12-16 08:41:50.977,57039,2021-11-16 14:00:00.000,2021-11-16 14:00:00.000,1583.65
1721V9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,2020-12-10,2020-11-24 09:26:24.530,2020-12-23 13:17:07.957,57138,2022-01-11 14:00:00.000,2022-01-11 14:00:00.000,444.0
2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,2020-12-09,2020-12-14 07:28:56.333,2021-01-15 11:50:11.807,57198,2021-04-13 14:00:00.000,2021-04-13 14:00:00.000,1600.5
1725A7M7HSM1325,"1700 1""x1"" BSP(M)xBSP(H) sellada",1.0,2020-12-07,2020-11-13 12:04:19.530,2020-12-10 07:16:43.700,57115,2021-10-09 10:00:00.000,2021-10-09 10:00:00.000,482.0
2866R1R1RJM1013,"2800 6""R8"" 150(RF)x150(RF) con palanca",1.0,2020-12-05,2020-10-16 13:40:42.930,2020-12-15 11:03:02.827,57027,2021-11-06 10:00:00.000,2021-11-06 10:00:00.000,6300.05
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2020-12-04,2020-11-06 14:30:10.007,2020-12-23 13:53:51.237,57064,2021-12-28 14:00:00.000,2021-12-28 14:00:00.000,649.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2020-12-04,2020-11-06 14:30:10.233,2020-12-23 13:53:12.590,57065,2022-01-04 14:00:00.000,2022-01-04 14:00:00.000,649.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2020-12-04,2020-11-06 14:30:10.423,2020-12-23 13:55:16.567,57066,2021-12-29 18:00:00.000,2021-12-29 18:00:00.000,649.0
1827X9M9HAM1310,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,2020-12-04,2020-10-29 07:47:36.647,2020-12-14 08:36:40.173,57075,2021-10-30 10:00:00.000,2021-10-30 10:00:00.000,448.8
1827X9M9HAM1310,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,2020-12-04,2020-10-29 07:47:37.090,2020-12-14 08:35:32.760,57076,2021-10-26 14:00:00.000,2021-10-26 14:00:00.000,448.8
2838H1R1RSM1010,"2800 1.1/2""H3"" 150(RF)x150(RF) sellada",1.0,2020-12-04,2020-10-29 07:47:37.460,2020-12-15 11:03:44.953,57077,2021-11-09 14:00:00.000,2021-11-09 14:00:00.000,1224.0
1841X7M7HFM1310,"1800 2""x2.1/2"" BSP(M)xBSP(H) Con Palanca.",1.0,2020-12-03,2020-11-06 14:30:11.127,2020-12-15 11:03:24.187,57098,2021-11-10 18:00:00.000,2021-11-10 18:00:00.000,733.6
1842X1R7HFM1310,"1800 2""x3"" 150(RF)xBSP(H) con palanca",1.0,2020-12-03,2020-11-06 14:30:10.847,2020-12-18 12:03:41.953,57097,2021-12-21 14:00:00.000,2021-12-21 14:00:00.000,1006.4
1827X8M7HAM1214,"1800 1""x1.1/2"" BSPT(M)xBSP(H)",1.0,2020-12-02,2020-11-06 14:30:10.690,2020-12-14 08:34:38.820,57092,2021-10-20 18:00:00.000,2021-10-20 18:00:00.000,1105.0
1836X8M7HFM1310,"1800 1.1/2""x2"" BSPT(M)xBSP(H) Con Palanca",1.0,2020-12-01,2020-11-20 13:41:36.097,2020-12-03 13:12:48.913,57137,2021-09-18 10:00:00.000,2021-09-18 10:00:00.000,821.0
2837G1R1RSM1010,"2800 1.1/2""G2.1/2"" 150(RF)x150(RF) sellada",1.0,2020-12-01,2020-10-29 07:47:36.433,2020-12-10 07:17:09.950,57072,2021-09-28 14:00:00.000,2021-09-28 14:00:00.000,1214.4
2836F1R1RSM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,2020-11-30,2020-10-15 13:31:30.133,2020-12-10 07:14:23.130,57031,2021-09-29 18:00:00.000,2021-09-29 18:00:00.000,1104.84
2836F1R1RSM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,2020-11-30,2020-10-15 13:31:30.340,2020-12-10 07:14:42.660,57032,2021-10-02 10:00:00.000,2021-10-02 10:00:00.000,1104.84
2836F1R1RSM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,2020-11-30,2020-10-15 13:31:30.520,2020-12-10 07:15:29.263,57033,2021-10-05 14:00:00.000,2021-10-05 14:00:00.000,1104.84
2836F1R1RSM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,2020-11-30,2020-10-15 13:31:30.723,2020-12-10 07:15:53.843,57034,2021-10-06 18:00:00.000,2021-10-06 18:00:00.000,1104.84
2836F1R1RSM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,2020-11-30,2020-10-15 13:31:30.900,2020-12-10 07:16:19.043,57035,2021-10-16 10:00:00.000,2021-10-16 10:00:00.000,1104.84
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-11-29,2020-11-02 09:14:52.230,2020-12-04 11:03:49.710,57079,2021-09-21 14:00:00.000,2021-09-21 14:00:00.000,920.5
2828D3R2RSM2216,"2800 1""D2"" 600(RF)x300(RF) sellada",1.0,2020-11-29,2020-11-02 09:14:52.373,2020-12-04 11:04:29.500,57080,2021-09-22 18:00:00.000,2021-09-22 18:00:00.000,920.5
1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2020-11-27,2020-11-09 08:49:40.060,2020-12-03 11:35:17.390,57099,2021-09-07 14:00:00.000,2021-09-07 14:00:00.000,473.6
2438H1R1RGM1010,"2400 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-16 10:33:39.063,2020-11-30 15:14:02.020,57016,2021-08-14 10:00:00.000,2021-08-14 10:00:00.000,1883.74
2438H1R1RGM1010,"2400 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-16 10:33:39.340,2020-11-30 15:15:19.540,57017,2021-08-17 14:00:00.000,2021-08-17 14:00:00.000,1883.74
2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-14 11:36:50.487,2020-11-30 15:15:56.900,57010,2021-08-10 14:00:00.000,2021-08-10 14:00:00.000,2032.15
2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-14 11:36:50.680,2020-11-30 15:16:21.420,57011,2021-08-11 18:00:00.000,2021-08-11 18:00:00.000,2032.15
2451K1R1RGM1010,"2400 3""K4"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-14 11:36:50.960,2020-12-01 12:44:20.880,57012,2021-08-24 14:00:00.000,2021-08-24 14:00:00.000,3253.38
2451K1R1RGM1010,"2400 3""K4"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-14 11:36:51.130,2020-12-01 12:44:02.770,57014,2021-08-25 18:00:00.000,2021-08-25 18:00:00.000,3253.38
2451L1R1RGM1010,"2400 3""L4"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-15 13:24:20.343,2020-12-01 12:43:18.747,57013,2021-08-28 10:00:00.000,2021-08-28 10:00:00.000,3727.71
2451L1R1RGM1010,"2400 3""L4"" 150(RF)x150(RF) Con Palanca",1.0,2020-11-27,2020-10-15 13:24:20.540,2020-12-01 12:43:41.393,57015,2021-08-31 14:00:00.000,2021-08-31 14:00:00.000,3727.71
2828D1R1RHM1010,"2800 1""D2"" 150(RF)x150(RF) con palanca, tornillo de traba",1.0,2020-11-27,2020-12-01 21:43:04.600,2020-12-03 11:34:49.293,57000,2021-09-08 18:00:00.000,2021-09-08 18:00:00.000,908.89
2856M1R1RHM1012,"2800 4""M6"" 150(RF)x150(RF) con palanca, tornillo de traba",1.0,2020-11-27,2020-10-09 15:36:25.200,2020-11-30 15:14:54.960,57001,2021-08-07 10:00:00.000,2021-08-07 10:00:00.000,3512.37
2871T1R1RHM1012,"2800 8""T10"" 150(RF)x150(RF) con palanca, tornillo de traba",1.0,2020-11-27,2020-10-09 15:36:25.450,2020-11-27 14:33:32.100,57002,2021-08-04 18:00:00.000,2021-08-04 18:00:00.000,8199.41
